score,phrase
0.9379467717000001,uma breve
0.9379466285,weakly nonlinear
0.9379463444,high cycle fatigue
0.9379437849,heat capacity
0.9379437153,sar images
0.9379436956999999,structured prediction
0.9379435817,production planning
0.9379430958,koch fractal
0.937943069,age progression
0.9379430275,maximal voluntary contraction
0.9379423798000001,jpeg images
0.9379409129999999,hierarchical reinforcement learning
0.9379400361,mel spectrograms
0.9379397808,relational query
0.9379396732999999,data mart
0.937939408,fuzzy logic controllers
0.9379381842,focused crawlers
0.9379369023999999,job execution
0.9379368829000001,depressive episode
0.9379360906,carotid endarterectomy
0.937935747,earthquake damage
0.9379347393,bitplane coding
0.9379335562000001,joao pessoa
0.9379330629000001,crop monitoring
0.9379323903,hypermedia documents
0.9379323543000001,pada divisi
0.9379317590999999,das verhaltnis
0.9379304686,balanced trees
0.9379303132,gaussian graphical models
0.9379297879,electron density
0.9379297712000001,mensch maschine schnittstelle
0.9379295264,iowa dot
0.9379294277,fuzzy logic control
0.9379281781000001,visual localization
0.9379278218000001,activator inhibitor
0.9379273739,modular redundancy
0.9379231056,gaussian distribution
0.9379208592,diversity multiplexing tradeoff
0.937920833,dc ac converters
0.9379203643999999,multicast broadcast service
0.9379201134999999,fakultas keguruan dan ilmu pendidikan universitas
0.9379184954,anti jamming
0.9379173937999999,semantic association
0.9379170883,anisotropic diffusion filtering
0.9379165081999999,evolutionary search
0.9379149172,adc dac
0.9379148731999999,illuminant direction
0.9379146556999999,réseaux bayésiens
0.9379144074,laplacian regularization
0.9379136334999999,профессиональной компетентности
0.9379130403,loudspeaker array
0.9379114888,urban traffic congestion
0.9379105518,intersemiotic translation
0.9379100445999999,international data encryption algorithm
0.9379092534000001,bipedal robots
0.93790471,tingkat kemiripan
0.9379046399,universitas negeri gorontalo
0.9379035328,missing links
0.9379032634000001,menggunakan teori
0.9379011519,rapid prototype
0.9379005798000001,scarecrow press
0.937900008,mhc class ii
0.9378991009000001,risk prevention
0.9378988487000001,jet aircraft
0.9378985978000001,bahasa jerman
0.9378972965000001,corporate sustainability
0.9378949256999999,potassium channel
0.9378927379,cnc milling machine
0.9378918004000001,nitrogen fertilizer
0.9378904459,penghitung jumlah
0.9378894828000001,aacsb international
0.9378887963,sightseeing spots
0.9378885406999999,thematic cartography
0.9378885012999999,high entropy alloys
0.937887555,banach algebra
0.9378863195999999,analytical thinking
0.9378860928,sistemas integrados
0.9378843653,spectro temporal
0.9378830243,contact force
0.9378826787000001,business rule
0.9378826642,accept reject
0.9378823677,perancangan desain
0.9378814987,antibiotic resistant
0.9378804473000001,blood flow
0.9378800898999999,slide presentation
0.9378800611,работ по
0.9378796493000001,tumbuh kembang
0.9378796395000001,vienna circle
0.9378794793999999,skin detection
0.9378784662999999,invariant manifolds
0.9378770693,dimensional reduction
0.9378765676,electrical vehicle
0.9378759175,bci competition iii dataset iva
0.9378738543999999,river catchment
0.9378736056999999,drum boiler
0.9378732454,bacillus subtilis
0.9378727784,active defense
0.9378724720999999,van ginneken
0.9378704456,textual similarity
0.9378698273,virtuelle welten
0.9378695426000001,newborn infants
0.9378649172,mac phy
0.9378648026999999,reviewer recommendation
0.9378637837,cloud broker
0.9378627714,cement mortar
0.9378625337000001,минздрава россии
0.9378616369,al washliyah
0.9378598081,crop growth
0.9378593178,bright spots
0.9378586342,разработка алгоритма
0.9378578984999999,cursive handwritten
0.9378561608,die leistung
0.9378553776,maximum lateness
0.9378549088,genome wide association studies
0.9378548168999999,secretary problem
0.9378546515,rna editing
0.9378540443000001,alias analysis
0.9378539565999999,senior seminar
0.9378537106999999,intravascular imaging
0.9378535784,portal crane
0.9378535001999999,cache replacement policies
0.9378532003,long tails
0.9378528439,metering infrastructure
0.9378514391,object tracker
0.9378505676000001,healthcare information systems
0.9378501998000001,clock tree synthesis
0.9378501081,road lighting
0.9378480840000001,genetic optimization
0.9378469803,hexapod walking
0.937846327,exact real arithmetic
0.9378446439,collocational competence
0.9378439631000001,child protection
0.9378434237000001,undergraduate colleges
0.9378402008,spatial aggregation
0.9378374205,machine tools
0.9378373715,logika matematika
0.9378372432,exam scores
0.9378371067,constructivist epistemology
0.9378365863,zur erstellung
0.9378346905,bayesian nets
0.9378342618000001,public coin
0.9378331834999999,lan interconnection
0.9378326241,isyarat tangan
0.9378321965,packet size
0.9378309986,chained declustering
0.9378307672,county level
0.937830255,bow tie
0.9378299565,symbolic computations
0.9378297794,possibility distributions
0.9378283236,shock capturing
0.9378276828000001,vagal nerve
0.9378265854000001,readout integrated circuit
0.9378259372,juxta pleural
0.9378255543,aerial manipulation
0.9378233561,active magnetic bearing
0.9378220065,ieee icassp
0.9378206695,brazilian amazonia
0.937818521,infrared telescope
0.9378185031,storage area network
0.9378168664000001,unit disk graphs
0.9378164012000001,baca tulis
0.9378162501,meningkatkan kompetensi
0.9378160899,saint etienne
0.9378159969,average magnitude difference function
0.9378151108,laser doppler
0.9378146863,ceramic tiles
0.9378144122,shortest routes
0.9378120713,fibonacci cubes
0.9378115186,automatic number plate recognition
0.9378097714,glottal waveform
0.9378096629000001,evaluasi pelaksanaan
0.9378021198000001,consumer products
0.9378019262999999,police force
0.9378019262999999,perancangan website
0.9378013817,sentence parsing
0.9378013361,long beach
0.9378007890000001,mcnemar test
0.9377985865,child pugh
0.9377982091,joint torques
0.9377973276,quantity surveyor
0.9377968456999999,rdf triple
0.9377954345999999,climate data record
0.9377938963,economia brasileira
0.9377936342000001,contextual teaching learning
0.9377926487999999,linear predictive coder
0.9377923635,virtual reality exposure therapy
0.9377921387,rudin osher fatemi
0.9377909923000001,warehouse management
0.9377903423999999,pipelined processor
0.937788741,lower semicontinuous
0.9377881445999999,cross curricular
0.9377880566,в профессиональной подготовке
0.9377860054,fordham university
0.9377859163,view frustum
0.9377854811,paired sample t test
0.9377843599,health check
0.9377838540000001,algorithme genetique
0.9377834429999999,longest common
0.9377829711,kota pontianak
0.9377825647,multimedia internet keying
0.9377808395,anterior negativity
0.9377804879,credit card fraud
0.9377795925,asian americans
0.9377787167,bm sc
0.9377781512000001,autosar os
0.9377781408,asymmetrical digital subscriber line
0.9377778181,tire tread
0.9377763615000001,balloon inflation
0.9377753923000001,prediction error
0.9377742192,thue morse
0.9377739515000001,jurusan manajemen
0.9377723487999999,die studie
0.9377718594,agricultural crops
0.9377717298,mit media laboratory
0.9377714286,protein identification
0.9377709956,capstone experience
0.9377679545000001,passenger rail
0.9377644931999999,middle income countries
0.9377599812,mixed signal
0.9377596793,lcd backlight
0.9377584786,reversal bounded
0.9377583559999999,electrified transportation
0.93775719,rocket propulsion
0.9377556859,base station cooperation
0.9377548526999999,evoked response
0.9377542153,research assessment exercise
0.9377542133,standardized precipitation evapotranspiration index
0.9377518049,meta learning
0.9377504958,wold decomposition
0.937750185,spoken dialogue systems
0.9377498826,turbulent boundary layer
0.9377495422,tweet contextualization
0.937749487,international standards organization
0.9377489168,evolutionary game
0.9377487904,microsoft xbox
0.9377468979000001,video chat
0.9377455159999999,ahp topsis
0.9377450488,cortical stimulation
0.9377437493999999,multicast communications
0.9377434842,euclidean jordan algebras
0.9377428015000001,object localization
0.9377427309,microsoft office word
0.9377423209,spherical wrist
0.9377422668000001,oral language
0.9377415429000001,amazon’s ec2
0.9377404632999999,moth flame
0.9377379683,soap messages
0.9377376289,flood protection
0.9377358187,object segmentation
0.9377350052,multiagent planning
0.9377349536,spdt switch
0.9377345341,white wine
0.9377345042,capture recapture
0.9377342324,intramedullary nailing
0.9377327895,silicon wafer
0.9377321823999999,femtosecond pulses
0.9377289353,penerangan jalan umum
0.9377288775,windows movie maker
0.9377277906,emden fowler
0.9377263668000001,multimodal presentation markup language
0.9377257247,manycore accelerators
0.937724395,arterial streets
0.9377240748000001,untuk optimalisasi
0.93772341,aural skills
0.9377224984,american medical informatics association
0.9377212359,passive infrared sensor
0.9377138876000001,register allocator
0.9377126102,encoded archival context
0.9377125704000001,nokia research center
0.9377116354999999,asg eupos
0.9377109319,threat avoidance
0.9377096079999999,από το
0.9377091298000001,stit logic
0.937706061,laguerre volterra
0.9377021478,teacher student interaction
0.9377017471,пізнавальної діяльності
0.9377016508,major histocompatibility complex
0.9377013929000001,doubly dispersive
0.9376992327,correlated shadowing
0.9376983163,infrared radiometer
0.9376983114,sentence types
0.9376958226000001,universität hannover
0.9376952159,noisy speech recognition
0.9376939595999999,pseudo inverse
0.9376937564,fish eye
0.9376919946,zigbee coordinator
0.9376913878,língua estrangeira
0.9376912465999999,survival prediction
0.9376899008,interictal epileptic
0.9376868923999999,poisson process
0.9376860456999999,cell counting
0.9376858487,convolution theorem
0.9376856024,pengunci pintu
0.9376855706,spiking neural
0.9376833434,game addiction
0.9376827247,pembelajaran interaktif
0.9376820099,arid lands
0.9376798112000001,jabatan fungsional
0.9376780422,polymerization reactor
0.9376755921,управління якістю
0.9376737361,facial landmark localization
0.9376708295999999,al falah
0.9376677137999999,inductive power transfer
0.9376674642,address autoconfiguration
0.9376668468000001,cocke younger kasami
0.9376662123,fractional sampling
0.9376656087999999,hedge algebra
0.9376624115000001,read static noise margin
0.9376623706999999,electronic passports
0.9376619672,nonlinear autoregressive
0.9376616281,aggregative games
0.9376594316,electrochemical impedance
0.9376593298999999,ethylene vinyl acetate
0.9376592948,richard stong
0.9376591431999999,printed wiring board
0.9376551762,mpeg saoc
0.937653905,body language
0.9376521642,arm microcontroller
0.9376513622,ds evidence theory
0.9376508256999999,knee joints
0.9376505615999999,mos capacitor
0.9376488984,offline signature verification
0.9376472979000001,indie game
0.9376465423,aerial reconnaissance
0.9376444887000001,daya bay
0.9376435411,pgri semarang
0.9376408547,elektronika dasar
0.9376401181999999,concave hull
0.9376395849,системы мониторинга
0.9376385181999999,os fingerprinting
0.9376382106000001,dependence graphs
0.9376349412,hierarchical mipv6
0.9376332334999999,weld inspection
0.9376295176,motion jpeg2000
0.9376293329000001,electronic program guides
0.9376277048,positive predictivity
0.9376276398000001,анализ данных
0.9376253273,thoracoscopic surgery
0.9376248046,multiparadigm programming
0.9376245293000001,critical editions
0.9376242881999999,automated negotiations
0.9376239962999999,p2p systems
0.9376237559999999,half power beamwidth
0.9376225159999999,vitreous humor
0.9376214604,acm international collegiate programming contest
0.9376207167,steepest ascent hill climbing
0.9376207059999999,recurrent autoencoder
0.9376198951000001,rice husk
0.9376191741,buku elektronik
0.9376182281000001,caloric expenditure
0.9376178553,variable camber continuous trailing edge
0.9376173699,dinas sosial
0.9376136235,gps positioning
0.9376134993999999,fault handling
0.9376125756999999,internet key exchange
0.9376113238,pulmonary parenchyma
0.9376086918000001,lubuk alung
0.9376056906999999,academic community
0.9376055731,blind image deblurring
0.9376051092000001,electric vehicle's
0.9376050726,global positioning satellite
0.937604372,image fusion
0.9376028768000001,shoulder arthroplasty
0.9376026062,harmonic resonance
0.9376024891,peptide mhc
